,year,raceId,driverId,constructorId,number,grid,position,positionText,points,laps,time,miliseconds,fastestLap,fastestLapSpeed,statusId,fastestLapTime,round
4201,2019,Japanese Grand Prix,sainz,mclaren,55,7,5,5,10.0,52,+1:09.101,4975856,46,223.434,Finished,1:33.563,17
4202,2019,Japanese Grand Prix,leclerc,ferrari,16,2,6,6,8.0,51,,,48,228.195,+1 Lap,1:31.611,17
4203,2019,Japanese Grand Prix,gasly,toro_rosso,10,9,7,7,6.0,51,,,43,219.313,+1 Lap,1:35.321,17
4204,2019,Japanese Grand Prix,perez,racing_point,11,17,8,8,4.0,51,,,46,225.706,+1 Lap,1:32.621,17
4205,2019,Japanese Grand Prix,stroll,racing_point,18,12,9,9,2.0,51,,,26,220.721,+1 Lap,1:34.713,17
4206,2019,Japanese Grand Prix,kvyat,toro_rosso,26,14,10,10,1.0,51,,,47,224.210,+1 Lap,1:33.239,17
4207,2019,Japanese Grand Prix,norris,mclaren,4,8,11,11,0.0,51,,,31,222.121,+1 Lap,1:34.116,17
4208,2019,Japanese Grand Prix,raikkonen,alfa,7,13,12,12,0.0,51,,,50,224.328,+1 Lap,1:33.190,17
4209,2019,Japanese Grand Prix,grosjean,haas,8,10,13,13,0.0,51,,,18,220.082,+1 Lap,1:34.988,17
4210,2019,Japanese Grand Prix,giovinazzi,alfa,99,11,14,14,0.0,51,,,51,226.322,+1 Lap,1:32.369,17
4211,2019,Japanese Grand Prix,kevin_magnussen,haas,20,19,15,15,0.0,51,,,49,227.894,+1 Lap,1:31.732,17
4212,2019,Japanese Grand Prix,russell,williams,63,18,16,16,0.0,50,,,27,218.998,+2 Laps,1:35.458,17
4213,2019,Japanese Grand Prix,kubica,williams,88,0,17,16,0.0,50,,,44,217.012,+2 Laps,1:36.332,17
4214,2019,Japanese Grand Prix,max_verstappen,red_bull,33,5,18,R,0.0,14,,,10,214.965,Brakes,1:37.249,17
4215,2019,Japanese Grand Prix,ricciardo,renault,3,16,19,D,0.0,51,,,48,223.630,Disqualified,1:33.481,17
4216,2019,Japanese Grand Prix,hulkenberg,renault,27,15,20,D,0.0,51,,,47,220.237,Disqualified,1:34.921,17
4217,2019,Mexican Grand Prix,hamilton,mercedes,44,3,1,1,25.0,71,1:36:48.904,5808904,66,194.993,Finished,1:19.461,18
4218,2019,Mexican Grand Prix,vettel,ferrari,5,2,2,2,18.0,71,+1.766,5810670,68,195.190,Finished,1:19.381,18
4219,2019,Mexican Grand Prix,bottas,mercedes,77,6,3,3,15.0,71,+3.553,5812457,66,194.912,Finished,1:19.494,18
4220,2019,Mexican Grand Prix,leclerc,ferrari,16,1,4,4,13.0,71,+6.368,5815272,53,195.557,Finished,1:19.232,18
4221,2019,Mexican Grand Prix,albon,red_bull,23,5,5,5,10.0,71,+21.399,5830303,48,195.328,Finished,1:19.325,18
4222,2019,Mexican Grand Prix,max_verstappen,red_bull,33,4,6,6,8.0,71,+1:08.807,5877711,65,192.702,Finished,1:20.406,18
4223,2019,Mexican Grand Prix,perez,racing_point,11,11,7,7,6.0,71,+1:13.819,5882723,70,192.512,Finished,1:20.485,18
4224,2019,Mexican Grand Prix,ricciardo,renault,3,13,8,8,4.0,71,+1:14.924,5883828,53,193.327,Finished,1:20.146,18
4225,2019,Mexican Grand Prix,gasly,toro_rosso,10,10,9,9,2.0,70,,,53,194.824,+1 Lap,1:19.530,18
4226,2019,Mexican Grand Prix,hulkenberg,renault,27,12,10,10,1.0,70,,,59,191.783,+1 Lap,1:20.791,18
4227,2019,Mexican Grand Prix,kvyat,toro_rosso,26,9,11,11,0.0,70,,,48,193.910,+1 Lap,1:19.905,18
4228,2019,Mexican Grand Prix,stroll,racing_point,18,16,12,12,0.0,70,,,68,191.473,+1 Lap,1:20.922,18
4229,2019,Mexican Grand Prix,sainz,mclaren,55,7,13,13,0.0,70,,,66,192.929,+1 Lap,1:20.311,18
4230,2019,Mexican Grand Prix,giovinazzi,alfa,99,15,14,14,0.0,70,,,65,191.255,+1 Lap,1:21.014,18
4231,2019,Mexican Grand Prix,kevin_magnussen,haas,20,17,15,15,0.0,69,,,53,189.691,+2 Laps,1:21.682,18
4232,2019,Mexican Grand Prix,russell,williams,63,19,16,16,0.0,69,,,69,190.615,+2 Laps,1:21.286,18
4233,2019,Mexican Grand Prix,grosjean,haas,8,18,17,17,0.0,69,,,68,189.926,+2 Laps,1:21.581,18
4234,2019,Mexican Grand Prix,kubica,williams,88,20,18,18,0.0,69,,,63,192.009,+2 Laps,1:20.696,18
4235,2019,Mexican Grand Prix,raikkonen,alfa,7,14,19,R,0.0,58,,,55,193.481,Overheating,1:20.082,18
4236,2019,Mexican Grand Prix,norris,mclaren,4,8,20,R,0.0,48,,,46,189.782,Withdrew,1:21.643,18
4237,2019,United States Grand Prix,bottas,mercedes,77,1,1,1,25.0,56,1:33:55.653,5635653,37,204.696,Finished,1:36.957,19
4238,2019,United States Grand Prix,hamilton,mercedes,44,5,2,2,18.0,56,+4.148,5639801,26,201.600,Finished,1:38.446,19
4239,2019,United States Grand Prix,max_verstappen,red_bull,33,3,3,3,15.0,56,+5.002,5640655,42,202.077,Finished,1:38.214,19
4240,2019,United States Grand Prix,leclerc,ferrari,16,4,4,4,13.0,56,+52.239,5687892,44,206.374,Finished,1:36.169,19
4241,2019,United States Grand Prix,albon,red_bull,23,6,5,5,10.0,56,+1:18.038,5713691,42,202.458,Finished,1:38.029,19
4242,2019,United States Grand Prix,ricciardo,renault,3,9,6,6,8.0,56,+1:30.366,5726019,28,197.354,Finished,1:40.564,19
4243,2019,United States Grand Prix,norris,mclaren,4,8,7,7,6.0,56,+1:30.764,5726417,44,202.365,Finished,1:38.074,19
4244,2019,United States Grand Prix,sainz,mclaren,55,7,8,8,4.0,55,,,44,196.806,+1 Lap,1:40.844,19
4245,2019,United States Grand Prix,hulkenberg,renault,27,11,9,9,2.0,55,,,47,201.619,+1 Lap,1:38.437,19
4246,2019,United States Grand Prix,perez,racing_point,11,0,10,10,1.0,55,,,34,198.141,+1 Lap,1:40.165,19
4247,2019,United States Grand Prix,raikkonen,alfa,7,17,11,11,0.0,55,,,46,199.249,+1 Lap,1:39.608,19
4248,2019,United States Grand Prix,kvyat,toro_rosso,26,13,12,12,0.0,55,,,41,200.535,+1 Lap,1:38.969,19
4249,2019,United States Grand Prix,stroll,racing_point,18,14,13,13,0.0,55,,,42,197.716,+1 Lap,1:40.380,19
4250,2019,United States Grand Prix,giovinazzi,alfa,99,16,14,14,0.0,55,,,41,198.539,+1 Lap,1:39.964,19
4251,2019,United States Grand Prix,grosjean,haas,8,15,15,15,0.0,55,,,52,195.979,+1 Lap,1:41.270,19
4252,2019,United States Grand Prix,gasly,toro_rosso,10,10,16,16,0.0,54,,,31,196.795,Suspension,1:40.850,19
4253,2019,United States Grand Prix,russell,williams,63,18,17,17,0.0,54,,,54,196.039,+2 Laps,1:41.239,19
4254,2019,United States Grand Prix,kevin_magnussen,haas,20,12,18,18,0.0,52,,,42,197.781,Brakes,1:40.347,19
4255,2019,United States Grand Prix,kubica,williams,88,19,19,R,0.0,31,,,22,191.147,Oil leak,1:43.830,19
4256,2019,United States Grand Prix,vettel,ferrari,5,2,20,R,0.0,7,,,6,194.262,Suspension,1:42.165,19
4257,2019,Brazilian Grand Prix,max_verstappen,red_bull,33,1,1,1,25.0,71,1:33:14.678,5594678,61,218.909,Finished,1:10.862,20
4258,2019,Brazilian Grand Prix,gasly,toro_rosso,10,6,2,2,18.0,71,+6.077,5600755,65,214.185,Finished,1:12.425,20
4259,2019,Brazilian Grand Prix,sainz,mclaren,55,20,3,3,15.0,71,+8.896,5603574,63,212.039,Finished,1:13.158,20
4260,2019,Brazilian Grand Prix,raikkonen,alfa,7,8,4,4,12.0,71,+9.452,5604130,65,212.106,Finished,1:13.135,20
4261,2019,Brazilian Grand Prix,giovinazzi,alfa,99,12,5,5,10.0,71,+10.201,5604879,49,212.440,Finished,1:13.020,20
4262,2019,Brazilian Grand Prix,ricciardo,renault,3,11,6,6,8.0,71,+10.541,5605219,44,213.278,Finished,1:12.733,20
4263,2019,Brazilian Grand Prix,hamilton,mercedes,44,3,7,7,6.0,71,+11.139,5605817,46,218.232,Finished,1:11.082,20
4264,2019,Brazilian Grand Prix,norris,mclaren,4,10,8,8,4.0,71,+11.204,5605882,63,214.472,Finished,1:12.328,20
4265,2019,Brazilian Grand Prix,perez,racing_point,11,15,9,9,2.0,71,+11.529,5606207,64,212.965,Finished,1:12.840,20
4266,2019,Brazilian Grand Prix,kvyat,toro_rosso,26,16,10,10,1.0,71,+11.931,5606609,49,214.304,Finished,1:12.385,20
4267,2019,Brazilian Grand Prix,kevin_magnussen,haas,20,9,11,11,0.0,71,+12.732,5607410,65,211.738,Finished,1:13.262,20
4268,2019,Brazilian Grand Prix,russell,williams,63,18,12,12,0.0,71,+13.599,5608277,57,210.331,Finished,1:13.752,20
4269,2019,Brazilian Grand Prix,grosjean,haas,8,7,13,13,0.0,71,+14.247,5608925,29,210.711,Finished,1:13.619,20
4270,2019,Brazilian Grand Prix,albon,red_bull,23,5,14,14,0.0,71,+14.927,5609605,52,218.217,Finished,1:11.087,20
4271,2019,Brazilian Grand Prix,hulkenberg,renault,27,13,15,15,0.0,71,+18.059,5612737,64,212.690,Finished,1:12.934,20
4272,2019,Brazilian Grand Prix,kubica,williams,88,19,16,16,0.0,70,,,63,208.072,+1 Lap,1:14.553,20
4273,2019,Brazilian Grand Prix,vettel,ferrari,5,2,17,17,0.0,65,,,51,217.309,Collision,1:11.384,20
4274,2019,Brazilian Grand Prix,leclerc,ferrari,16,14,18,18,0.0,65,,,63,217.190,Collision,1:11.423,20
4275,2019,Brazilian Grand Prix,stroll,racing_point,18,17,19,19,0.0,65,,,65,213.660,Suspension,1:12.603,20
4276,2019,Brazilian Grand Prix,bottas,mercedes,77,4,20,R,0.0,51,,,43,219.417,Power Unit,1:10.698,20
4277,2019,Abu Dhabi Grand Prix,hamilton,mercedes,44,1,1,1,26.0,55,1:34:05.715,5645715,53,201.387,Finished,1:39.283,21
4278,2019,Abu Dhabi Grand Prix,max_verstappen,red_bull,33,2,2,2,18.0,55,+16.772,5662487,55,197.731,Finished,1:41.119,21
4279,2019,Abu Dhabi Grand Prix,leclerc,ferrari,16,3,3,3,15.0,55,+43.435,5689150,44,199.064,Finished,1:40.442,21
4280,2019,Abu Dhabi Grand Prix,bottas,mercedes,77,20,4,4,12.0,55,+44.379,5690094,31,200.515,Finished,1:39.715,21
4281,2019,Abu Dhabi Grand Prix,vettel,ferrari,5,4,5,5,10.0,55,+1:04.357,5710072,55,199.688,Finished,1:40.128,21
4282,2019,Abu Dhabi Grand Prix,albon,red_bull,23,5,6,6,8.0,55,+1:09.205,5714920,49,195.603,Finished,1:42.219,21
4283,2019,Abu Dhabi Grand Prix,perez,racing_point,11,10,7,7,6.0,54,,,39,194.803,+1 Lap,1:42.639,21
4284,2019,Abu Dhabi Grand Prix,norris,mclaren,4,6,8,8,4.0,54,,,50,194.071,+1 Lap,1:43.026,21
4285,2019,Abu Dhabi Grand Prix,kvyat,toro_rosso,26,13,9,9,2.0,54,,,42,195.597,+1 Lap,1:42.222,21
4286,2019,Abu Dhabi Grand Prix,sainz,mclaren,55,8,10,10,1.0,54,,,43,197.389,+1 Lap,1:41.294,21
4287,2019,Abu Dhabi Grand Prix,ricciardo,renault,3,7,11,11,0.0,54,,,51,197.592,+1 Lap,1:41.190,21
4288,2019,Abu Dhabi Grand Prix,hulkenberg,renault,27,9,12,12,0.0,54,,,52,193.605,+1 Lap,1:43.274,21
4289,2019,Abu Dhabi Grand Prix,raikkonen,alfa,7,17,13,13,0.0,54,,,25,193.853,+1 Lap,1:43.142,21
4290,2019,Abu Dhabi Grand Prix,kevin_magnussen,haas,20,14,14,14,0.0,54,,,22,192.642,+1 Lap,1:43.790,21
4291,2019,Abu Dhabi Grand Prix,grosjean,haas,8,15,15,15,0.0,54,,,33,192.873,+1 Lap,1:43.666,21
4292,2019,Abu Dhabi Grand Prix,giovinazzi,alfa,99,16,16,16,0.0,54,,,28,193.639,+1 Lap,1:43.256,21
4293,2019,Abu Dhabi Grand Prix,russell,williams,63,18,17,17,0.0,54,,,50,193.981,+1 Lap,1:43.074,21
4294,2019,Abu Dhabi Grand Prix,gasly,toro_rosso,10,11,18,18,0.0,53,,,53,195.231,+2 Laps,1:42.414,21
4295,2019,Abu Dhabi Grand Prix,kubica,williams,88,19,19,19,0.0,53,,,51,191.333,+2 Laps,1:44.500,21
4296,2019,Abu Dhabi Grand Prix,stroll,racing_point,18,12,20,R,0.0,45,,,25,193.507,Brakes,1:43.326,21
4297,2020,Austrian Grand Prix,bottas,mercedes,77,1,1,1,25.0,71,1:30:55.739,5455739,68,229.758,Finished,1:07.657,1
4298,2020,Austrian Grand Prix,leclerc,ferrari,16,7,2,2,18.0,71,+2.700,5458439,64,228.933,Finished,1:07.901,1
4299,2020,Austrian Grand Prix,norris,mclaren,4,3,3,3,16.0,71,+5.491,5461230,71,230.378,Finished,1:07.475,1
4300,2020,Austrian Grand Prix,hamilton,mercedes,44,5,4,4,12.0,71,+5.689,5461428,67,229.572,Finished,1:07.712,1
4301,2020,Austrian Grand Prix,sainz,mclaren,55,8,5,5,10.0,71,+8.903,5464642,63,228.687,Finished,1:07.974,1
4302,2020,Austrian Grand Prix,perez,racing_point,11,6,6,6,8.0,71,+15.092,5470831,63,227.579,Finished,1:08.305,1
4303,2020,Austrian Grand Prix,gasly,alphatauri,10,12,7,7,6.0,71,+16.682,5472421,64,225.205,Finished,1:09.025,1
4304,2020,Austrian Grand Prix,ocon,renault,31,14,8,8,4.0,71,+17.456,5473195,64,225.509,Finished,1:08.932,1
4305,2020,Austrian Grand Prix,giovinazzi,alfa,99,18,9,9,2.0,71,+21.146,5476885,70,225.954,Finished,1:08.796,1
4306,2020,Austrian Grand Prix,vettel,ferrari,5,11,10,10,1.0,71,+24.545,5480284,71,226.524,Finished,1:08.623,1
4307,2020,Austrian Grand Prix,latifi,williams,6,20,11,11,0.0,71,+31.650,5487389,63,223.146,Finished,1:09.662,1
4308,2020,Austrian Grand Prix,kvyat,alphatauri,26,13,12,12,0.0,69,,,50,224.847,Suspension,1:09.135,1
4309,2020,Austrian Grand Prix,albon,red_bull,23,4,13,13,0.0,67,,,50,227.156,Electronics,1:08.432,1
4310,2020,Austrian Grand Prix,raikkonen,alfa,7,19,14,R,0.0,53,,,48,225.185,Wheel,1:09.031,1
4311,2020,Austrian Grand Prix,russell,williams,63,17,15,R,0.0,49,,,49,224.256,Fuel pressure,1:09.317,1
4312,2020,Austrian Grand Prix,grosjean,haas,8,15,16,R,0.0,49,,,46,221.347,Brakes,1:10.228,1
4313,2020,Austrian Grand Prix,kevin_magnussen,haas,20,16,17,R,0.0,24,,,23,219.807,Brakes,1:10.720,1
4314,2020,Austrian Grand Prix,stroll,racing_point,18,9,18,R,0.0,20,,,4,221.039,Engine,1:10.326,1
4315,2020,Austrian Grand Prix,ricciardo,renault,3,10,19,R,0.0,17,,,8,220.150,Overheating,1:10.610,1
4316,2020,Austrian Grand Prix,max_verstappen,red_bull,33,2,20,R,0.0,11,,,5,224.146,Electronics,1:09.351,1
4317,2020,Styrian Grand Prix,hamilton,mercedes,44,1,1,1,25.0,71,1:22:50.683,4970683,68,232.989,Finished,1:06.719,2
4318,2020,Styrian Grand Prix,bottas,mercedes,77,4,2,2,18.0,71,+13.719,4984402,62,230.177,Finished,1:07.534,2
4319,2020,Styrian Grand Prix,max_verstappen,red_bull,33,2,3,3,15.0,71,+33.698,5004381,70,235.010,Finished,1:06.145,2
4320,2020,Styrian Grand Prix,albon,red_bull,23,6,4,4,12.0,71,+44.400,5015083,67,230.981,Finished,1:07.299,2
4321,2020,Styrian Grand Prix,norris,mclaren,4,9,5,5,10.0,71,+1:01.470,5032153,66,231.345,Finished,1:07.193,2
4322,2020,Styrian Grand Prix,perez,racing_point,11,17,6,6,8.0,71,+1:02.387,5033070,68,231.362,Finished,1:07.188,2
4323,2020,Styrian Grand Prix,stroll,racing_point,18,12,7,7,6.0,71,+1:02.453,5033136,65,229.162,Finished,1:07.833,2
4324,2020,Styrian Grand Prix,ricciardo,renault,3,8,8,8,4.0,71,+1:02.591,5033274,65,229.166,Finished,1:07.832,2
4325,2020,Styrian Grand Prix,sainz,mclaren,55,3,9,9,3.0,70,,,68,236.894,+1 Lap,1:05.619,2
4326,2020,Styrian Grand Prix,kvyat,alphatauri,26,13,10,10,1.0,70,,,60,227.336,+1 Lap,1:08.378,2
4327,2020,Styrian Grand Prix,raikkonen,alfa,7,16,11,11,0.0,70,,,57,227.322,+1 Lap,1:08.382,2
4328,2020,Styrian Grand Prix,kevin_magnussen,haas,20,15,12,12,0.0,70,,,69,228.569,+1 Lap,1:08.009,2
4329,2020,Styrian Grand Prix,grosjean,haas,8,0,13,13,0.0,70,,,69,228.442,+1 Lap,1:08.047,2
4330,2020,Styrian Grand Prix,giovinazzi,alfa,99,19,14,14,0.0,70,,,54,226.891,+1 Lap,1:08.512,2
4331,2020,Styrian Grand Prix,gasly,alphatauri,10,7,15,15,0.0,70,,,69,229.183,+1 Lap,1:07.827,2
4332,2020,Styrian Grand Prix,russell,williams,63,11,16,16,0.0,69,,,36,226.597,+2 Laps,1:08.601,2
4333,2020,Styrian Grand Prix,latifi,williams,6,18,17,17,0.0,69,,,68,225.922,+2 Laps,1:08.806,2
4334,2020,Styrian Grand Prix,ocon,renault,31,5,18,R,0.0,25,,,22,224.243,Overheating,1:09.321,2
4335,2020,Styrian Grand Prix,leclerc,ferrari,16,14,19,R,0.0,4,,,3,162.979,Collision damage,1:35.379,2
4336,2020,Styrian Grand Prix,vettel,ferrari,5,10,20,R,0.0,1,,,,,Collision damage,,2
4337,2020,Hungarian Grand Prix,hamilton,mercedes,44,1,1,1,26.0,70,1:36:12.473,5772473,70,205.823,Finished,1:16.627,3
4338,2020,Hungarian Grand Prix,max_verstappen,red_bull,33,7,2,2,18.0,70,+8.702,5781175,60,199.176,Finished,1:19.184,3
4339,2020,Hungarian Grand Prix,bottas,mercedes,77,2,3,3,15.0,70,+9.452,5781925,66,203.072,Finished,1:17.665,3
4340,2020,Hungarian Grand Prix,stroll,racing_point,18,3,4,4,12.0,70,+57.579,5830052,68,199.708,Finished,1:18.973,3
4341,2020,Hungarian Grand Prix,albon,red_bull,23,13,5,5,10.0,70,+1:18.316,5850789,68,198.534,Finished,1:19.440,3
4342,2020,Hungarian Grand Prix,vettel,ferrari,5,5,6,6,8.0,69,,,49,196.254,+1 Lap,1:20.363,3
4343,2020,Hungarian Grand Prix,perez,racing_point,11,4,7,7,6.0,69,,,39,196.923,+1 Lap,1:20.090,3
4344,2020,Hungarian Grand Prix,ricciardo,renault,3,11,8,8,4.0,69,,,46,198.305,+1 Lap,1:19.532,3
4345,2020,Hungarian Grand Prix,sainz,mclaren,55,9,9,9,2.0,69,,,68,195.976,+1 Lap,1:20.477,3
4346,2020,Hungarian Grand Prix,kevin_magnussen,haas,20,0,10,10,1.0,69,,,67,198.492,+1 Lap,1:19.457,3
4347,2020,Hungarian Grand Prix,leclerc,ferrari,16,6,11,11,0.0,69,,,64,195.142,+1 Lap,1:20.821,3
4348,2020,Hungarian Grand Prix,kvyat,alphatauri,26,17,12,12,0.0,69,,,51,194.841,+1 Lap,1:20.946,3
4349,2020,Hungarian Grand Prix,norris,mclaren,4,8,13,13,0.0,69,,,42,197.280,+1 Lap,1:19.945,3
4350,2020,Hungarian Grand Prix,ocon,renault,31,14,14,14,0.0,69,,,40,196.503,+1 Lap,1:20.261,3
4351,2020,Hungarian Grand Prix,raikkonen,alfa,7,20,15,15,0.0,69,,,67,194.978,+1 Lap,1:20.889,3
4352,2020,Hungarian Grand Prix,grosjean,haas,8,0,16,16,0.0,69,,,61,196.574,+1 Lap,1:20.232,3
4353,2020,Hungarian Grand Prix,giovinazzi,alfa,99,19,17,17,0.0,69,,,44,196.908,+1 Lap,1:20.096,3
4354,2020,Hungarian Grand Prix,russell,williams,63,12,18,18,0.0,69,,,67,197.184,+1 Lap,1:19.984,3
4355,2020,Hungarian Grand Prix,latifi,williams,6,15,19,19,0.0,65,,,64,194.236,+5 Laps,1:21.198,3
4356,2020,Hungarian Grand Prix,gasly,alphatauri,10,10,20,R,0.0,15,,,10,187.893,Engine,1:23.939,3
4357,2020,British Grand Prix,hamilton,mercedes,44,1,1,1,25.0,52,1:28:01.283,5281283,45,237.652,Finished,1:29.238,4
4358,2020,British Grand Prix,max_verstappen,red_bull,33,3,2,2,19.0,52,+5.856,5287139,52,243.494,Finished,1:27.097,4
4359,2020,British Grand Prix,leclerc,ferrari,16,4,3,3,15.0,52,+18.474,5299757,49,236.130,Finished,1:29.813,4
4360,2020,British Grand Prix,ricciardo,renault,3,8,4,4,12.0,52,+19.650,5300933,49,237.004,Finished,1:29.482,4
4361,2020,British Grand Prix,norris,mclaren,4,5,5,5,10.0,52,+22.277,5303560,41,235.488,Finished,1:30.058,4
4362,2020,British Grand Prix,ocon,renault,31,9,6,6,8.0,52,+26.937,5308220,50,236.980,Finished,1:29.491,4
4363,2020,British Grand Prix,gasly,alphatauri,10,11,7,7,6.0,52,+31.188,5312471,52,236.684,Finished,1:29.603,4
4364,2020,British Grand Prix,albon,red_bull,23,12,8,8,4.0,52,+32.670,5313953,52,239.123,Finished,1:28.689,4
4365,2020,British Grand Prix,stroll,racing_point,18,6,9,9,2.0,52,+37.311,5318594,44,234.402,Finished,1:30.475,4
4366,2020,British Grand Prix,vettel,ferrari,5,10,10,10,1.0,52,+41.857,5323140,44,234.242,Finished,1:30.537,4
4367,2020,British Grand Prix,bottas,mercedes,77,2,11,11,0.0,52,+42.167,5323450,41,237.580,Finished,1:29.265,4
4368,2020,British Grand Prix,russell,williams,63,20,12,12,0.0,52,+52.004,5333287,41,233.404,Finished,1:30.862,4
4369,2020,British Grand Prix,sainz,mclaren,55,7,13,13,0.0,52,+53.370,5334653,47,235.776,Finished,1:29.948,4
4370,2020,British Grand Prix,giovinazzi,alfa,99,15,14,14,0.0,52,+54.205,5335488,49,233.109,Finished,1:30.977,4
4371,2020,British Grand Prix,latifi,williams,6,18,15,15,0.0,52,+54.549,5335832,44,234.335,Finished,1:30.501,4
4372,2020,British Grand Prix,grosjean,haas,8,17,16,16,0.0,52,+55.050,5336333,49,236.212,Finished,1:29.782,4
4373,2020,British Grand Prix,raikkonen,alfa,7,16,17,17,0.0,51,,,49,235.710,+1 Lap,1:29.973,4
4374,2020,British Grand Prix,kvyat,alphatauri,26,19,18,R,0.0,11,,,11,229.412,Accident,1:32.443,4
4375,2020,British Grand Prix,kevin_magnussen,haas,20,14,19,R,0.0,1,,,,,Collision,,4
4376,2020,British Grand Prix,hulkenberg,racing_point,27,13,20,W,0.0,0,,,,,Power Unit,,4
4377,2020,70th Anniversary Grand Prix,max_verstappen,red_bull,33,4,1,1,25.0,52,1:19:41.993,4781993,46,237.049,Finished,1:29.465,5
4378,2020,70th Anniversary Grand Prix,hamilton,mercedes,44,2,2,2,19.0,52,+11.326,4793319,43,239.766,Finished,1:28.451,5
4379,2020,70th Anniversary Grand Prix,bottas,mercedes,77,1,3,3,15.0,52,+19.231,4801224,44,236.256,Finished,1:29.765,5
4380,2020,70th Anniversary Grand Prix,leclerc,ferrari,16,8,4,4,12.0,52,+29.289,4811282,39,234.203,Finished,1:30.552,5
4381,2020,70th Anniversary Grand Prix,albon,red_bull,23,9,5,5,10.0,52,+39.146,4821139,46,237.017,Finished,1:29.477,5
4382,2020,70th Anniversary Grand Prix,stroll,racing_point,18,6,6,6,8.0,52,+42.538,4824531,45,233.365,Finished,1:30.877,5
4383,2020,70th Anniversary Grand Prix,hulkenberg,racing_point,27,3,7,7,6.0,52,+55.951,4837944,52,235.412,Finished,1:30.087,5
4384,2020,70th Anniversary Grand Prix,ocon,renault,31,14,8,8,4.0,52,+1:04.773,4846766,50,234.144,Finished,1:30.575,5
4385,2020,70th Anniversary Grand Prix,norris,mclaren,4,10,9,9,2.0,52,+1:05.544,4847537,49,233.826,Finished,1:30.698,5
4386,2020,70th Anniversary Grand Prix,kvyat,alphatauri,26,16,10,10,1.0,52,+1:09.669,4851662,52,233.723,Finished,1:30.738,5
4387,2020,70th Anniversary Grand Prix,gasly,alphatauri,10,7,11,11,0.0,52,+1:10.642,4852635,52,235.399,Finished,1:30.092,5
4388,2020,70th Anniversary Grand Prix,vettel,ferrari,5,11,12,12,0.0,52,+1:13.370,4855363,49,233.602,Finished,1:30.785,5
4389,2020,70th Anniversary Grand Prix,sainz,mclaren,55,12,13,13,0.0,52,+1:14.070,4856063,49,234.193,Finished,1:30.556,5
4390,2020,70th Anniversary Grand Prix,ricciardo,renault,3,5,14,14,0.0,51,,,39,232.621,+1 Lap,1:31.168,5
4391,2020,70th Anniversary Grand Prix,raikkonen,alfa,7,20,15,15,0.0,51,,,30,231.130,+1 Lap,1:31.756,5
4392,2020,70th Anniversary Grand Prix,grosjean,haas,8,13,16,16,0.0,51,,,51,233.581,+1 Lap,1:30.793,5
4393,2020,70th Anniversary Grand Prix,giovinazzi,alfa,99,19,17,17,0.0,51,,,37,230.954,+1 Lap,1:31.826,5
4394,2020,70th Anniversary Grand Prix,russell,williams,63,15,18,18,0.0,51,,,50,232.010,+1 Lap,1:31.408,5
4395,2020,70th Anniversary Grand Prix,latifi,williams,6,18,19,19,0.0,51,,,48,235.770,+1 Lap,1:29.950,5
4396,2020,70th Anniversary Grand Prix,kevin_magnussen,haas,20,17,20,R,0.0,43,,,39,230.944,Retired,1:31.830,5
4397,2020,Spanish Grand Prix,hamilton,mercedes,44,1,1,1,25.0,66,1:31:45.279,5505279,63,209.942,Finished,1:19.822,6
4398,2020,Spanish Grand Prix,max_verstappen,red_bull,33,3,2,2,18.0,66,+24.177,5529456,53,205.677,Finished,1:21.477,6
4399,2020,Spanish Grand Prix,bottas,mercedes,77,2,3,3,16.0,66,+44.752,5550031,66,214.343,Finished,1:18.183,6
4400,2020,Spanish Grand Prix,stroll,racing_point,18,5,4,4,12.0,65,,,56,204.306,+1 Lap,1:22.024,6
4401,2020,Spanish Grand Prix,perez,racing_point,11,4,5,5,10.0,65,,,58,203.090,+1 Lap,1:22.515,6
4402,2020,Spanish Grand Prix,sainz,mclaren,55,7,6,6,8.0,65,,,59,204.938,+1 Lap,1:21.771,6
4403,2020,Spanish Grand Prix,vettel,ferrari,5,11,7,7,6.0,65,,,48,202.618,+1 Lap,1:22.707,6
4404,2020,Spanish Grand Prix,albon,red_bull,23,6,8,8,4.0,65,,,41,203.883,+1 Lap,1:22.194,6
4405,2020,Spanish Grand Prix,gasly,alphatauri,10,10,9,9,2.0,65,,,44,203.021,+1 Lap,1:22.543,6
4406,2020,Spanish Grand Prix,norris,mclaren,4,8,10,10,1.0,65,,,56,203.393,+1 Lap,1:22.392,6
4407,2020,Spanish Grand Prix,ricciardo,renault,3,13,11,11,0.0,65,,,51,203.215,+1 Lap,1:22.464,6
4408,2020,Spanish Grand Prix,kvyat,alphatauri,26,12,12,12,0.0,65,,,47,203.531,+1 Lap,1:22.336,6
4409,2020,Spanish Grand Prix,ocon,renault,31,15,13,13,0.0,65,,,65,203.933,+1 Lap,1:22.174,6
4410,2020,Spanish Grand Prix,raikkonen,alfa,7,14,14,14,0.0,65,,,47,204.645,+1 Lap,1:21.888,6
4411,2020,Spanish Grand Prix,kevin_magnussen,haas,20,16,15,15,0.0,65,,,64,200.757,+1 Lap,1:23.474,6
4412,2020,Spanish Grand Prix,giovinazzi,alfa,99,20,16,16,0.0,65,,,47,204.863,+1 Lap,1:21.801,6
4413,2020,Spanish Grand Prix,russell,williams,63,18,17,17,0.0,65,,,37,203.119,+1 Lap,1:22.503,6
